"Var1"	"Var2"	"value"	"spec"	"abnd1"	"abnd2"	"n_genes1"	"n_genes2"	"genes1"	"genes2"	"cluster"
"HOMER3_FORALL_155"	"FSCN1_FORALL_124"	0.64788894851753	1	0.162990848913212	0.247941384050947	10	11	"HOMER3, FSCN1, SH3PXD2B, MLKL, NEDD4L, BTN3A3, PEDS1, FHIP2B, ZDHHC18, PHACTR4"	"FSCN1, ZYX, DGAT1, CES2, CYBRD1, OPTN, HOMER3, SLC52A2, DPY19L4, SLC39A10, SLC39A6"	"NMF1"
"PTBP1_FORALL_032"	"FSCN1_FORALL_124"	-0.0704344532572284	1	0.00935043591195495	0.247941384050947	1463	11	"PTBP1, U2AF2, RCC2, RBM12, ZNF207, DDX42, EWSR1, HMGXB4, SLBP, BARD1, USP39, RIF1, LEMD3, HNRNPD, JADE3, KAT7, NAV1, ILF3, HIRIP3, NEDD1, SART1, CCDC77, DDX23, CARHSP1, SCAF11, POLE3, PKN2, ING4, C9orf40, PRKACA, HNRNPA3, TRIR, ZKSCAN1, ZNF668, GTSE1, GCH1, CPSF2, MCM2, FAM83D, KLHL7, TOX, FBXO33, STXBP1, ADAM17, DDX46, SCML2, PDLIM1, ACTN4, UNKL, SAYSD1, TAF9B, ZBTB1, SCAF4, CDC25B, TACC3, MCM3, OXSR1, DTL, C9orf78, ZNF669, PRKAR2A, APEH, SPINDOC, ACSL1, ZWILCH, VRK3, BRD7, TAF6, XRCC6, THOC5, SREK1, UXS1, SCAND1, RABIF, SAP30BP, GINS3, ZNF131, ASAP2, BRCA1, STX4, PIN1, NKAPD1, HIVEP2, PAXBP1, PPP1R8, SMS, RFK, THYN1, GINS4, SP100, IFI44, USP42, SMG7, DCTN6, NR2C1, LDB1, TPM1, CDCA8, HNRNPH3, PPP1R35, HMG20B, NFIX, HTATSF1, COPS4, FAF1, ZRANB2, GINS2, FAM168A, C19orf47, SF3B2, FBXW4, STXBP4, SF3A1, SF3B6, USP37, ACP2, FARP2, PSMC3, BORA, ACIN1, PRRC2C, SMG5, L3MBTL2, UBE2Q1, GZF1, DBN1, RPRD2, RECQL4, ASF1A, AIDA, PNN, HMGN1, SPAG5, PSMD1, PIN4, MCM4, STIL, NUFIP2, UBOX5, PHF3, NELFE, ATXN2L, ZWINT, DNAJC2, ANKHD1, ITSN2, GRIPAP1, UBR7, RAB1A, ELK3, ACSF2, TBPL1, NUDC, ZNF219, RNF169, RBX1, KCTD9, DCP2, CHTOP, EIF2S1, CMPK2, UNC119B, ASB6, KMT2A, MIS18A, NAA35, NDE1, TBC1D10A, SP110, SGTA, HASPIN, TAF3, CASP3, SMTN, HSPE1, ABCD3, CEP170, SRSF11, PSMC4, NUP58, MRPL46, NUP54, HDGF, GSK3B, TMPO, RBM42, HARS1, SCFD1, COG4, ARFIP2, SCAMP2, TMOD3, GLS, CDCA7, ING1, SAAL1, PPP2R5D, HDGFL2, CCNK, NECAP2, RBM33, LIN54, RAD18, ATL1, DCTN1, XRN2, CKAP2L, SSU72, PDE3B, NOP16, PRXL2A, RBM48, CHAF1A, TADA1, PDSS1, KCTD18, RPL14, PPM1A, MSANTD7, RTF1, CREB1, MED4, HECTD1, YAE1, MED1, ITPK1, RPS25, LYSMD1, H2BC12L, CUL3, H2AX, ANLN, ETF1, C16orf86, PNISR, ZNF213, LDHB, UFM1, SDF2L1, BRWD1, JMJD6, BLOC1S1, NT5DC1, UBQLN4, INPP1, CAND1, GPKOW, SERAC1, UFSP2, HLA-B, ATG3, SAMD9L, PSMD12, AK6, ARL8B, PSMD4, SCOC, PHF1, TBC1D24, RPL30, KHDRBS1, PHF20L1, ACTC1, SASS6, METTL18, RDH11, SLF2, SRSF1, CYSTM1, WDR76, CENPX, SCARF1, HNRNPR, RNF2, UBE4A, CCNA2, PSMD7, KHSRP, POLE, ZSCAN2, ACAA1, BLM, ADAR, EXOSC2, TAF10, RETREG3, SHQ1, GGCT, CDC42EP4, DONSON, HLTF, SQLE, RPP30, LARP1B, SMARCC1, ZMYM2, ST13, ZNF805, PUF60, LRWD1, RINT1, CDCA3, IBA57, MYO5A, ZNF174, RABGGTA, MCRIP2, FAM133B, PRKAR1B, RGS12, NEMP2, WDR53, CARS1, BAZ2A, TAP2, SMARCAD1, IMPDH1, KLF10, SYNJ1, MECP2, PIGU, PSMC1, SYNRG, GLOD4, MORC3, PKM, EIF3J, ATXN3, HNRNPC, RBM39, ING5, ZW10, EGLN1, PDCD5, ABRAXAS2, B2M, MAPRE1, RPL24, KIF14, HNRNPH1, SSB, SLC26A6, HDAC4, ZCCHC8, LLPH, GCC2, TCEA1, UQCR10, CRYZL1, KDM2B, REEP4, ZC3H3, CHRAC1, NVL, NAA20, BLOC1S6, C18orf21, DGKZ, KIF23, LRRC40, RAD54L2, NAXE, ATXN7L2, DDX51, GIT1, ZNF217, MAP3K3, RPN2, TMED5, HSPA4, GSK3A, MOSPD2, OIP5, DSN1, PDXK, CEP85L, MRGBP, TFB1M, B3GALNT2, WBP4, CENPU, SUGT1, SRP72, RSRC1, TEX2, DBF4, TRPC4AP, STAU1, DNA2, DNAJA2, RPS26, PRC1, VPS72, TRIO, FCSK, RPL36, ALDOA, MARCHF7, MAFA, NOL11, FKBP3, UBE2N, PSMB4, CAPNS1, BLNK, GON7, TPX2, DYNLL2, ABHD4, FIP1L1, MRFAP1, DOK3, SNX11, AIFM1, RPS15A, NUDT8, RAP1GAP2, RPS10, THOC7, ARHGEF2, COPE, BSG, RAB20, CDCA5, PLCB3, NAPA, DCUN1D3, RPLP0, HAUS6, ZNF639, RBBP6, TRPM2, RCN2, AP3M1, ATG4A, HIP1, NAA16, TPRKB, PPFIA3, SCYL2, ASPHD2, H1-2, TOX4, SAC3D1, METAP1, NSMAF, UBE2E2, GLRX, MFSD1, NDUFAF5, RPS4X, MAST1, LENG1, TMSB4X, AKT1S1, EXOSC9, KLF12, ZGPAT, ALG5, ISCU, RC3H1, PSMD14, PSMD13, UPF3A, SUMO1, CCT3, COPRS, GLMN, HNRNPAB, EEF1G, SLC1A5, GLRX3, FOXP4, ZNF598, NAA10, NPAT, PGAM1, MEF2C, CDCA2, MYO15B, HSF2, KLF13, SEPTIN6, SNRPC, TIMM10, TRAF4, IGF2BP3, GSPT1, BICD2, SUPT20H, FBXL18, PFDN1, MBLAC1, RMI2, DERPC, BTBD10, LONP1, PLEKHG2, RNASEH2C, THEMIS2, MASTL, GRPEL2, PEX19, TMF1, CAMLG, DAZAP1, KIAA0040, TNPO3, SLC3A2, COPS5, PPP1R10, SEPTIN7, RAB1B, SLC16A10, VSIG10L, CXorf38, BEND5, GMNN, UBA1, JUNB, BRWD3, RASSF4, LSM2, PTGES2, ZNF608, RAD51C, TIMM50, PSMB3, ARHGAP15, PSMC5, AKAP8L, WASHC2A, CCDC115, CD151, VAT1, YKT6, YY1AP1, DCLRE1C, EFHD2, VAV3, ANTXR2, AP2B1, UQCRC1, SF3B4, LIN52, NCBP3, MPLKIP, WDHD1, MYBL2, UFD1, RPL38, SLC5A6, TIMM21, PSMB2, SPC25, TRAK1, OSBPL1A, DCAF6, ZNF143, FAM53C, LBR, SRPK1, NAA30, HNRNPA1, HMBS, PAPSS1, FN3KRP, CCDC34, SMARCE1, PANK1, DNAJB5, FBXO22, PSMA5, MAPK8IP3, FANCE, ARMC7, DHDDS, ATG9A, KLC2, ARFGEF1, EIF4B, CDKN2AIP, VAMP7, SPTBN1, NAA50, MAP7D1, BAG4, USP11, SRP54, C1orf131, SGO2, ZDHHC5, SNRPE, RAB3A, EIF2S3, RFC1, RBKS, E2F1, SRPK2, MEAF6, MINDY3, H1-1, PSMD11, RANGRF, PRPSAP2, CCT8, CCDC167, GRSF1, TBKBP1, LIN7C, LSM14A, CCT5, PTK2, GOLGA5, MICOS13, GPBP1, MVK, RALGPS2, CCT7, PRKCI, AHCYL1, GTPBP6, OSBP, PGP, RSRC2, DAXX, ZNF106, DVL3, ZNF121, EMC9, RRP1B, KPNB1, NSUN2, EIF5, COMMD3, ESF1, CYRIB, ACAA2, RAD51, VCL, ARMT1, HSDL1, PLEKHM2, ARFGAP1, RNF5, ALAD, STAT3, NACA, NRBP1, ZNHIT3, FAM117B, HSPA14, PEX5, DDX39A, SLC9A1, TOR1AIP2, ACLY, EEF1A1, ZNF808, TMED10, ACYP1, C18orf32, CARNMT1, MTF2, DNAJB4, ATF2, IFT25, TMEM131, TSR2, CUEDC2, RIOX2, DES, SECISBP2L, NT5C3A, PET117, NOC3L, ERCC6L, COPS8, MAK16, PSMG3, PLEKHA8, HBP1, MTFP1, CNPY4, SLC16A1, PSMC6, PRMT6, LARP4, MAP10, TIMM8A, BBS4, FAM162A, SMIM13, LAMTOR5, UBXN7, BAX, ILF2, REEP6, MAP3K1, TMEM165, RTCA, SPTAN1, CCNB2, HERPUD1, NANS, TAP1, PECAM1, C2orf76, EMC8, ATP23, CTDSPL2, MTHFD2, MAPK1IP1L, TSC22D4, RNF115, AUP1, ANAPC10, CCDC93, ZFC3H1, RNF113A, PHC1, ARMC1, DHX29, TAF9, CCDC117, SURF2, CHORDC1, TIAM1, AMBRA1, ABCA3, RMDN3, NAA40, PFDN2, TIPRL, MLLT10, NAA38, CLCN6, STARD9, ZFP82, TYMS, FKBP1A, SPTY2D1, SOD1, LPIN1, BAHCC1, PATL1, REEP5, CARMIL2, PIEZO1, EIF2S2, TMEM115, RAD51B, POLB, EPB41, BUD13, GARS1, CYC1, STRN3, PGM3, ANKRD40, SEPTIN1, PDCD2, PAX2, C1QBP, CCT4, CACYBP, CHMP7, RBBP4, C1orf122, SHANK1, CHMP5, ZNF281, PFKP, OAS2, SMIM24, TRIP13, ZEB1, MED9, DGCR6L, EOGT, MRPL52, RPS6KA1, GAPDH, SLC39A14, NUDCD1, ARIH2, ATAD2, TSC22D1, ALYREF, ZMYND11, VASP, LRFN4, TRIP12, EMB, RLIG1, RAB11A, MYSM1, MIX23, DIAPH2, NUP62, DYRK2, SYPL1, MAP4K4, ATXN2, PHC2, TOMM20, NAIF1, EEF1B2, PKIG, DOP1B, ME2, AMD1, NXT2, N6AMT1, SLC16A3, MGAT5, SNRK, STX5, PYCARD, KIF2C, BACH1, NDUFA4L2, AFDN, PSMB9, ZNRF1, SORD, LSM12, LNPK, UBAP1, CDS2, MCM10, MTDH, LAMC1, BAD, KIF4A, CRY1, CHEK2, ADRM1, PABPN1, ANAPC13, PELI2, MTFR1, H1-3, ITSN1, ZBTB43, B3GLCT, PPP1R16A, UQCC1, ANP32E, PPIA, KRTCAP2, RESF1, HDAC7, RRAGC, BORCS5, COQ8A, PPP2R5B, STOM, ANKRD16, DNAJC11, GTF3C6, MRPL55, JAM3, EEF1E1, PDZD8, CNDP2, ANAPC16, PTRH2, TOMM40, SARS1, BLOC1S2, TMEM38B, CALU, GBP6, MARCKSL1, CINP, CCDC85C, TRIAP1, ST3GAL2, FKBP8, PSMA7, SEC61A2, OAS1, LIN9, TCEAL3, RSAD1, SNAP23, CBFA2T3, NLRC5, NAP1L1, PTPRF, GSS, TGIF2, DCTN2, ACAT2, POLR2L, ELOVL5, CENPQ, CCDC82, UBQLN2, ADCK1, P4HA1, LZIC, CBX2, SRGAP2, ACTR1A, ARHGEF11, RIPK2, CCT6A, MGA, KLHDC3, DLGAP5, GFOD2, CCT2, SCAMP3, WDR54, LDHA, CFAP418, PDP1, MDN1, C19orf12, CCDC32, VAPB, EBAG9, SLC9A6, SS18L1, PANK2, CIT, RWDD1, PLOD3, PBX2, JADE2, RNF135, BRMS1L, AUNIP, DCAF15, ENO1, C1orf159, AAR2, BOLA1, FBXO46, TPD52L2, VMP1, BBC3, SRP19, MZT2B, NFATC2IP, TBC1D22B, ZNF835, RDX, ARHGEF9, RPS29, ABL2, NAMPT, MEA1, RNF13, KIF3C, KIDINS220, AFF1, KNSTRN, ID1, DTX2, CD9, STAM, STEEP1, RSU1, TGFB3, LNX2, TP53, SLC39A10, PLEKHA3, NTMT1, UBQLN1, VMA21, MYO5C, NEO1, ST8SIA4, ABCB8, WASHC2C, EVC2, GDI1, PTK7, EEPD1, SDHAF3, CRTC3, TNRC6C, TMED9, HS2ST1, SEC22A, PLIN3, SLC20A1, ICAM1, TRIM11, MLF2, LETMD1, RPS27A, TSPAN14, NUCKS1, PLSCR3, DPYSL2, EEF1D, COLGALT1, MT-CYB, CLCC1, YOD1, POLR3G, DPM3, FOXO1, LRPAP1, IRF8, EXOSC4, PBXIP1, NXT1, RPS21, NTAN1, STAMBPL1, MCPH1, TMEM69, CDK5RAP1, HEXIM1, RNF8, TTC13, GGPS1, COX18, SPAG1, SMNDC1, CDKAL1, TCHP, PDE6D, GGA2, TOMM22, STOX2, RAB5A, CPNE7, ABT1, BCKDHB, TMEM237, FBXL12, ZMYM5, CLEC2B, SERPINH1, ARL1, SLC12A5, ZFAND6, DCLRE1B, SH3GLB1, ERVK3-1, ATF3, MIF, PALM2AKAP2, PDLIM7, ACTB, SDHAF4, COBL, CC2D1A, ACOT9, PODXL, UNC50, ELOVL1, MIGA1, MEX3C, RALGAPA1, DGAT1, SLC2A1, C1orf35, ZNF652, CDK16, UBALD2, BTN3A1, DDOST, PLEKHA4, RBM27, TBC1D20, TSNAX, MAGOHB, CZIB, STX12, TMEM120B, LEMD2, RABGGTB, RABGAP1L, DESI2, COPZ1, MRPL34, PNPLA2, ZBTB4, FLVCR1, HYI, RCOR2, AZI2, BCORL1, VAMP5, ARL8A, STAT5B, GNG7, CASP8AP2, FCGRT, PARP1, SUMO2, DHRS7, ENAH, BCL2L1, RSL24D1, KDM5B, KPNA3, MANF, PGK1, RPSA, SCD5, STAT5A, TICAM1, LRP1, SLC39A6, SHPRH, FAM234A, CCSAP, COMMD10, RUSC2, POLE4, GPD1L, HSBP1, CNOT7, GYPC, TCF4, NRBF2, CFL2, NAAA, EIF5A, CBFA2T2, SESN2, GTF2H5, RPLP2, IL4I1, BTF3L4, CCDC127, CLIC4, UCHL5, TPD52, TANGO6, INSIG1, ZBED6, RMI1, UBE2L3, HSPA4L, SEC14L1, TXN2, ACO1, GDAP2, UQCC2, VAMP3, GMFB, DHPS, FNBP1L, PRAF2, ARFGAP3, MMRN2, CDC40, ZNF12, TOMM6, CTH, IGSF8, ZNF775, REXO4, PPCDC, OXSM, LRRC59, PSMG1, FDPS, GDPD1, ARHGAP27, ERO1B, RUBCN, RNF181, SLC16A7, IKZF4, SLC29A1, PFDN6, GLUL, B4GALT4, APOB, DENND10, PFKFB4, ZBTB24, NUMBL, BBS7, CNNM4, NOCT, CACNB3, ZNF280D, ECI2, MPI, HYPK, ZNF92, GCSAM, SH3BP5, NRAS, GIPC3, UCK2, PLEKHA6, SOWAHD, CBX1, MKRN1, SYNGR1, KPNA5, ATRAID, CAMK2G, PM20D2, CASP10, KLC1, SMPD2, CMIP, APP, TUBB, CYB5R3, MYLK, KATNBL1, SLC19A1, MX1, GYG1, SLC4A7, NUCB1, H1-6, USP43, WASF1, GALK2, SACS, VPS33A, CRACD, DDX59, BPGM, ZCCHC10, MYPOP, CCDC91, SPINT2, VDAC3, GDAP1, LSM1, CAST, ERG, AHCYL2, INPP5D, PALS1, EIF4EBP1, CRELD2, NAPB, ZC3HAV1L, SLC27A3, PANK3, SOAT1, GALNT2, SEMA4B, HSPH1, ABHD5, RYBP, SUMF1, GPI, GOLM1, LENG9, MICAL1, PCCB, FLNA, SBF2, METTL2B, GTF2IRD1, FADS3, ABI2, GPT2, PLOD1, MVB12B, TAX1BP3, RPL37, BET1L, ZNF197, PTDSS1, PLEKHA1, CALD1, MZT1, ZNF184, SNAP47, UBE2B, RECK, RASGRF2, ETS2, XYLB, ZNF101, MUL1, STX3, PSRC1, LYSMD3, IFITM2, ANK2, KLHL12, IRF5, TPK1, PLXND1, PLXNC1, SLC35F2, PCNX1, MZT2A, CTTNBP2NL, METTL2A, UBE2G2, KDM3A, DDIT3, SLC25A32, MTA3, ALDH1B1, CACNA1A, MGAT4B, ULK3, UQCC3, SYAP1, RIPOR1, GFPT1, GTF3A, PCCA, CFAP36, PMF1, ZMYM1, ECM1, CABLES2, UNC119, ZNF107, STARD4, DTWD2, BST2, CDKN2AIPNL, FAM221A, YES1, TMEM230, EFCAB2, DNTT, BET1, TSPYL2, TNFAIP3, SDR39U1, ZNF74, TNFSF13B, NRIP1, GNA15, S1PR3, CGAS, KPNA4, MTSS2, ZBTB8OS, MYADM, RAD51D, CENPV, RAB15, NYNRIN, PEA15, ZNF385A, ADA, MRPL12, ZNF512B, PGK2, JPT1, TMEM168, TMEM106C, SFT2D1, HABP4, PLEKHG4B, GNPDA2, PRR5, SHF, SRC, ACTG1, TRIM72, AGAP1, EVI5, RCE1, BCAS4, AMDHD2, TRIM3, ATAD3B, ATP6V0A1, SLC2A5, DALRD3, RRAS, HSPA6, HACD1, ENO2, ANO10, GNG2, CSRP1, NAV3, GSKIP, RRAGB, ARID3A, TLE1, XPR1, VANGL2, RIMS3, JMJD4, UAP1, SDSL, MLKL, DNAJC1, AFF2, EFNB1, C16orf87, PLXNA1, HNRNPLL, ZNF337, LYRM2, ABHD11, PLCD1, TCFL5, VANGL1, NQO2, TMUB2, SV2A, MTCL1, MYO1C, UACA, STARD5, PRKCA, LGMN, BTN3A2, PYGM, SLC25A4, PLCG1, SSBP3, PUDP, DNAJC12, TOMM40L, NEK3, TNFRSF10B, PXN, MORC1, PIK3R6, FAM171A2, ARRB1, LIME1, NOTCH2, MAST2, TP53I3, DSTYK, TCF7L2, CADM4, VPS26B, RAB39B, LIMA1, NUDT19, CBR1, TRIP10, CMTM3, CTSB, SERPINB1, SATB1, OR10J4, TESC, HENMT1, RAB3D, BAG3, MTX1, S100A10, ASNS, RASAL1, GNPDA1, ALDH7A1, IGHM, TUBB4A"	"FSCN1, ZYX, DGAT1, CES2, CYBRD1, OPTN, HOMER3, SLC52A2, DPY19L4, SLC39A10, SLC39A6"	"NMF1"
"KRT14_FORALL_071"	"FSCN1_FORALL_124"	-0.0323812758317059	1	0.145162913286084	0.247941384050947	9	11	"KRT14, KRT5, KRT1, KRT9, HRNR, DSG1, KRT2, DCD, KRT10"	"FSCN1, ZYX, DGAT1, CES2, CYBRD1, OPTN, HOMER3, SLC52A2, DPY19L4, SLC39A10, SLC39A6"	"NMF1"
"VIM_FORALL_024"	"FSCN1_FORALL_124"	0.701355157187955	1	0.130416856152176	0.247941384050947	38	11	"VIM, ZYX, FSCN1, HOMER3, FOXJ2, CD44, PTPN6, TPST1, ZNF282, NEDD4L, CRTC3, TRIP6, CEMIP2, SLC25A24, KCTD12, SLC39A6, SLC12A6, DGCR6L, ZNF746, SLC39A10, ACTN1, MAFF, RAB43, FAM234A, SLK, TESK2, ATP1B3, ATAD2B, ADCY3, TAOK3, LRRC1, VPS54, SLC27A4, DIP2B, ANKRD54, PPP3CB, SPAG9, BRD7"	"FSCN1, ZYX, DGAT1, CES2, CYBRD1, OPTN, HOMER3, SLC52A2, DPY19L4, SLC39A10, SLC39A6"	"NMF1"
"ITIH3_FORALL_086"	"FSCN1_FORALL_124"	-0.0951177703876322	1	-1.03709494503681	0.247941384050947	8	11	"ITIH3, FBLN1, APOA1, C3, ALB, ITIH2, APOC3, C4BPA"	"FSCN1, ZYX, DGAT1, CES2, CYBRD1, OPTN, HOMER3, SLC52A2, DPY19L4, SLC39A10, SLC39A6"	"NMF1"
"ITIH4_FORALL_042"	"FSCN1_FORALL_124"	-0.112007498873964	1	-1.20860503308087	0.247941384050947	11	11	"ITIH4, ALB, SERPINF2, FBLN1, APOA1, ITIH2, APOC3, SERPINF1, TF, RGN, C3"	"FSCN1, ZYX, DGAT1, CES2, CYBRD1, OPTN, HOMER3, SLC52A2, DPY19L4, SLC39A10, SLC39A6"	"NMF1"
"SERPING1_FORALL_145"	"FSCN1_FORALL_124"	-0.0798338626188199	1	-0.946447750751206	0.247941384050947	19	11	"SERPING1, A2M, SERPINC1, THBS1, RGN, APOM, SERPINF2, SERPIND1, C3, CPS1, FBLN1, ITIH3, ALB, SERPINF1, ITIH4, PLG, ITIH2, AFP, APOA1"	"FSCN1, ZYX, DGAT1, CES2, CYBRD1, OPTN, HOMER3, SLC52A2, DPY19L4, SLC39A10, SLC39A6"	"NMF1"
